1.6411,3023,0.00069488,2.511,1.9279
1.6316,2996.2,0.00067258,2.4979,1.9215
1.6212,2987.2,0.00070333,2.4944,1.9212
1.6164,2978.3,0.00069184,2.4868,1.9152
1.6158,2976.9,0.00070885,2.4847,1.9152
1.6167,2968.8,0.00068555,2.49,1.9149
1.6109,2958.4,0.00068189,2.4809,1.9088
1.6007,2949.4,0.00070811,2.4863,1.9144
1.5959,2940.7,0.00073883,2.4812,1.9141
1.5962,2931.5,0.0006844,2.4752,1.908
1.5958,2931.4,0.00069561,2.4768,1.908
1.5907,2931.7,0.0007477,2.4807,1.9139
1.6888,3108.7,0.00067195,2.5362,1.9469
1.626,2994.8,0.00070376,2.5166,1.9331
1.6157,2976.5,0.00072706,2.5049,1.9269
1.6057,2958.4,0.0007271,2.4942,1.9205
1.595,2938.8,0.00070052,2.4843,1.9141
1.5904,2930.6,0.00071942,2.482,1.9139
1.5854,2921.6,0.00071613,2.4812,1.9136
1.58,2911.5,0.00071155,2.4743,1.9074
1.5752,2903.2,0.00071066,2.4742,1.9071
1.5698,2893.5,0.00071106,2.4726,1.9069
1.5703,2884.7,0.00069404,2.4651,1.9007
1.5652,2884.9,0.00075416,2.4681,1.9066
1.5596,2875.2,0.00073528,2.4686,1.9063
1.565,2884.6,0.00073139,2.4662,1.9066
1.575,2902.9,0.00073942,2.4839,1.9131
1.5653,2884.9,0.0007604,2.4779,1.9125
1.5598,2865.3,0.00070184,2.472,1.906
1.5499,2856.5,0.00076699,2.4804,1.9177
1.5439,2846.3,0.0007154,2.4573,1.8994
1.545,2848,0.0007503,2.4633,1.9054
1.5446,2838,0.00071564,2.4594,1.8991
1.5343,2829.2,0.00073522,2.4565,1.8988
1.5288,2819.3,0.00073211,2.4524,1.8984
1.5289,2819.3,0.00074768,2.4517,1.8984
1.5291,2819.5,0.0007819,2.4508,1.8984
1.5239,2810.6,0.00077193,2.4507,1.8981
1.5187,2801,0.00075859,2.4494,1.8978
1.5136,2791.9,0.0007597,2.4458,1.8975
1.5136,2791.5,0.0007675,2.4427,1.8975
1.5139,2792.3,0.0007793,2.4468,1.8975
1.534,2828.6,0.00077266,2.4655,1.9109
1.5391,2828,0.00070957,2.4678,1.9048
1.5236,2810.3,0.0007725,2.4598,1.9042
1.5136,2792,0.00074639,2.4497,1.8975
1.5078,2781.4,0.00074406,2.4472,1.8971
1.5032,2773.1,0.00074694,2.4381,1.8907
1.4978,2763.6,0.00073669,2.4449,1.8965
1.4928,2754.5,0.00073547,2.4363,1.89
1.4924,2744.5,0.00073125,2.4269,1.8835
1.4875,2744.9,0.00079078,2.4304,1.8896
1.4825,2736.2,0.00076907,2.4302,1.8893
1.4828,2726.6,0.00074161,2.4234,1.8828
1.477,2726,0.00078658,2.4195,1.8828
1.4819,2735.4,0.00074641,2.422,1.8832
1.4981,2754.5,0.00073831,2.4394,1.89
1.4821,2735.2,0.00076238,2.426,1.8832
1.4771,2726.4,0.0008035,2.4203,1.8828
1.4721,2716.8,0.00080835,2.4155,1.8824
1.4722,2707.5,0.0007486,2.4113,1.8759
1.467,2708,0.00078009,2.4113,1.8759
1.4618,2698.4,0.00077439,2.4105,1.8754
1.4567,2689.2,0.00079107,2.4069,1.875
1.4514,2679.6,0.00077405,2.3964,1.8685
1.4516,2679.5,0.0007782,2.3956,1.8685
1.4468,2671.2,0.00075834,2.3982,1.868
1.4468,2671.3,0.00082569,2.3928,1.868
1.4414,2661.3,0.00082521,2.3897,1.8676
1.4362,2651.9,0.00078551,2.3807,1.861
1.4368,2652.7,0.00080953,2.3806,1.861
1.4363,2652,0.00082838,2.3879,1.8671
1.4419,2662.1,0.00082763,2.3823,1.8676
1.4672,2698,0.00074556,2.4111,1.8754
1.4519,2680.2,0.0008081,2.402,1.8746
1.4471,2661.9,0.00075442,2.3941,1.8676
1.4418,2652.3,0.00076003,2.3838,1.861
1.4316,2643.4,0.00076897,2.3803,1.8605
1.4318,2643.9,0.00083658,2.375,1.8605
1.4263,2633.7,0.00078531,2.3779,1.86
1.4261,2623.9,0.00076612,2.3693,1.8534
1.4213,2624.8,0.00082552,2.3718,1.8596
1.4163,2615.8,0.00077613,2.3663,1.8529
1.4166,2616.4,0.00084347,2.3696,1.8591
1.4108,2606.1,0.00078501,2.365,1.8524
1.411,2606.3,0.00083972,2.3606,1.8524
1.4062,2597.5,0.00079563,2.3612,1.8519
1.4063,2597.7,0.00084203,2.3578,1.8519
1.4005,2587,0.00078754,2.3525,1.8452
1.4218,2625.7,0.00082816,2.3804,1.8658
1.4325,2644.3,0.00076838,2.3909,1.8667
